girder,member_index,member_name,member_key,girder_parameter,scibmad_property,coefficient
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,x_offset,z_offset,-0.03516749540466435
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,x_offset,x_rot,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,x_offset,y_rot,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,x_offset,tilt,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,y_offset,x_offset,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,y_offset,y_offset,1.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,y_offset,z_offset,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,y_offset,x_rot,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,y_offset,y_rot,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,y_offset,tilt,0.0
GIRDER_3AB,1126,VX3A,Kicker,y_offset,x_offset,0.0
GIRDER_3AB,1126,VX3A,Kicker,y_offset,y_offset,1.0
GIRDER_3AB,1126,VX3A,Kicker,y_offset,z_offset,0.0
GIRDER_3AB,1126,VX3A,Kicker,y_offset,x_rot,0.0
GIRDER_3AB,1126,VX3A,Kicker,y_offset,y_rot,0.0
GIRDER_3AB,1126,VX3A,Kicker,y_offset,tilt,0.0
GIRDER_3AB,1128,DET_S3C,Marker,y_offset,x_offset,0.0
GIRDER_3AB,1128,DET_S3C,Marker,y_offset,y_offset,1.0
GIRDER_3AB,1128,DET_S3C,Marker,y_offset,z_offset,0.0
GIRDER_3AB,1128,DET_S3C,Marker,y_offset,x_rot,0.0
GIRDER_3AB,1128,DET_S3C,Marker,y_offset,y_rot,0.0
GIRDER_3AB,1128,DET_S3C,Marker,y_offset,tilt,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,y_offset,x_offset,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,y_offset,y_offset,1.0
GIRDER_3AB,1130,QX3A,Quadrupole,y_offset,z_offset,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,y_offset,x_rot,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,y_offset,y_rot,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,y_offset,tilt,0.0
GIRDER_3AB,1132,DET_X3A,Marker,y_offset,x_offset,0.0
GIRDER_3AB,1132,DET_X3A,Marker,y_offset,y_offset,1.0
GIRDER_3AB,1132,DET_X3A,Marker,y_offset,z_offset,0.0
GIRDER_3AB,1132,DET_X3A,Marker,y_offset,x_rot,0.0
GIRDER_3AB,1132,DET_X3A,Marker,y_offset,y_rot,0.0
GIRDER_3AB,1132,DET_X3A,Marker,y_offset,tilt,0.0
GIRDER_3AB,1134,HX3A,Kicker,y_offset,x_offset,0.0
GIRDER_3AB,1134,HX3A,Kicker,y_offset,y_offset,1.0
GIRDER_3AB,1134,HX3A,Kicker,y_offset,z_offset,0.0
GIRDER_3AB,1134,HX3A,Kicker,y_offset,x_rot,0.0
GIRDER_3AB,1134,HX3A,Kicker,y_offset,y_rot,0.0
GIRDER_3AB,1134,HX3A,Kicker,y_offset,tilt,0.0
GIRDER_3AB,1136,DQX3B,SBend,y_offset,x_offset,0.0
GIRDER_3AB,1136,DQX3B,SBend,y_offset,y_offset,1.0
GIRDER_3AB,1136,DQX3B,SBend,y_offset,z_offset,0.0
GIRDER_3AB,1136,DQX3B,SBend,y_offset,x_rot,0.0
GIRDER_3AB,1136,DQX3B,SBend,y_offset,y_rot,0.0
GIRDER_3AB,1136,DQX3B,SBend,y_offset,tilt,0.0
GIRDER_3AB,1138,HX3B,Kicker,y_offset,x_offset,0.0
GIRDER_3AB,1138,HX3B,Kicker,y_offset,y_offset,1.0
GIRDER_3AB,1138,HX3B,Kicker,y_offset,z_offset,0.0
GIRDER_3AB,1138,HX3B,Kicker,y_offset,x_rot,0.0
GIRDER_3AB,1138,HX3B,Kicker,y_offset,y_rot,0.0
GIRDER_3AB,1138,HX3B,Kicker,y_offset,tilt,0.0
GIRDER_3AB,1140,DET_X3B,Marker,y_offset,x_offset,0.0
GIRDER_3AB,1140,DET_X3B,Marker,y_offset,y_offset,1.0
GIRDER_3AB,1140,DET_X3B,Marker,y_offset,z_offset,0.0
GIRDER_3AB,1140,DET_X3B,Marker,y_offset,x_rot,0.0
GIRDER_3AB,1140,DET_X3B,Marker,y_offset,y_rot,0.0
GIRDER_3AB,1140,DET_X3B,Marker,y_offset,tilt,0.0
GIRDER_3AB,1142,VX3B,Kicker,y_offset,x_offset,0.0
GIRDER_3AB,1142,VX3B,Kicker,y_offset,y_offset,1.0
GIRDER_3AB,1142,VX3B,Kicker,y_offset,z_offset,0.0
GIRDER_3AB,1142,VX3B,Kicker,y_offset,x_rot,0.0
GIRDER_3AB,1142,VX3B,Kicker,y_offset,y_rot,0.0
GIRDER_3AB,1142,VX3B,Kicker,y_offset,tilt,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,y_offset,x_offset,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,y_offset,y_offset,1.0
GIRDER_3AB,1144,QX3B,Quadrupole,y_offset,z_offset,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,y_offset,x_rot,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,y_offset,y_rot,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,y_offset,tilt,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,y_offset,x_offset,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,y_offset,y_offset,1.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,y_offset,z_offset,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,y_offset,x_rot,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,y_offset,y_rot,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,y_offset,tilt,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,z_offset,x_offset,-0.039613993831066896
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,z_offset,y_offset,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,z_offset,z_offset,0.9992150576731972
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,z_offset,x_rot,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,z_offset,y_rot,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,z_offset,tilt,0.0
GIRDER_3AB,1126,VX3A,Kicker,z_offset,x_offset,-0.039613993831066896
GIRDER_3AB,1126,VX3A,Kicker,z_offset,y_offset,0.0
GIRDER_3AB,1126,VX3A,Kicker,z_offset,z_offset,0.9992150576731972
GIRDER_3AB,1126,VX3A,Kicker,z_offset,x_rot,0.0
GIRDER_3AB,1126,VX3A,Kicker,z_offset,y_rot,0.0
GIRDER_3AB,1126,VX3A,Kicker,z_offset,tilt,0.0
GIRDER_3AB,1128,DET_S3C,Marker,z_offset,x_offset,-0.039613993831066896
GIRDER_3AB,1128,DET_S3C,Marker,z_offset,y_offset,0.0
GIRDER_3AB,1128,DET_S3C,Marker,z_offset,z_offset,0.9992150576731972
GIRDER_3AB,1128,DET_S3C,Marker,z_offset,x_rot,0.0
GIRDER_3AB,1128,DET_S3C,Marker,z_offset,y_rot,0.0
GIRDER_3AB,1128,DET_S3C,Marker,z_offset,tilt,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,z_offset,x_offset,-0.039613993831066896
GIRDER_3AB,1130,QX3A,Quadrupole,z_offset,y_offset,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,z_offset,z_offset,0.9992150576731972
GIRDER_3AB,1130,QX3A,Quadrupole,z_offset,x_rot,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,z_offset,y_rot,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,z_offset,tilt,0.0
GIRDER_3AB,1132,DET_X3A,Marker,z_offset,x_offset,-0.039613993831066896
GIRDER_3AB,1132,DET_X3A,Marker,z_offset,y_offset,0.0
GIRDER_3AB,1132,DET_X3A,Marker,z_offset,z_offset,0.9992150576731972
GIRDER_3AB,1132,DET_X3A,Marker,z_offset,x_rot,0.0
GIRDER_3AB,1132,DET_X3A,Marker,z_offset,y_rot,0.0
GIRDER_3AB,1132,DET_X3A,Marker,z_offset,tilt,0.0
GIRDER_3AB,1134,HX3A,Kicker,z_offset,x_offset,-0.039613993831066896
GIRDER_3AB,1134,HX3A,Kicker,z_offset,y_offset,0.0
GIRDER_3AB,1134,HX3A,Kicker,z_offset,z_offset,0.9992150576731972
GIRDER_3AB,1134,HX3A,Kicker,z_offset,x_rot,0.0
GIRDER_3AB,1134,HX3A,Kicker,z_offset,y_rot,0.0
GIRDER_3AB,1134,HX3A,Kicker,z_offset,tilt,0.0
GIRDER_3AB,1136,DQX3B,SBend,z_offset,x_offset,-0.0022248049791340208
GIRDER_3AB,1136,DQX3B,SBend,z_offset,y_offset,0.0
GIRDER_3AB,1136,DQX3B,SBend,z_offset,z_offset,0.9999975251195891
GIRDER_3AB,1136,DQX3B,SBend,z_offset,x_rot,0.0
GIRDER_3AB,1136,DQX3B,SBend,z_offset,y_rot,0.0
GIRDER_3AB,1136,DQX3B,SBend,z_offset,tilt,0.0
GIRDER_3AB,1138,HX3B,Kicker,z_offset,x_offset,0.03516749540466435
GIRDER_3AB,1138,HX3B,Kicker,z_offset,y_offset,0.0
GIRDER_3AB,1138,HX3B,Kicker,z_offset,z_offset,0.9993814323205895
GIRDER_3AB,1138,HX3B,Kicker,z_offset,x_rot,0.0
GIRDER_3AB,1138,HX3B,Kicker,z_offset,y_rot,0.0
GIRDER_3AB,1138,HX3B,Kicker,z_offset,tilt,0.0
GIRDER_3AB,1140,DET_X3B,Marker,z_offset,x_offset,0.03516749540466435
GIRDER_3AB,1140,DET_X3B,Marker,z_offset,y_offset,0.0
GIRDER_3AB,1140,DET_X3B,Marker,z_offset,z_offset,0.9993814323205895
GIRDER_3AB,1140,DET_X3B,Marker,z_offset,x_rot,0.0
GIRDER_3AB,1140,DET_X3B,Marker,z_offset,y_rot,0.0
GIRDER_3AB,1140,DET_X3B,Marker,z_offset,tilt,0.0
GIRDER_3AB,1142,VX3B,Kicker,z_offset,x_offset,0.03516749540466435
GIRDER_3AB,1142,VX3B,Kicker,z_offset,y_offset,0.0
GIRDER_3AB,1142,VX3B,Kicker,z_offset,z_offset,0.9993814323205895
GIRDER_3AB,1142,VX3B,Kicker,z_offset,x_rot,0.0
GIRDER_3AB,1142,VX3B,Kicker,z_offset,y_rot,0.0
GIRDER_3AB,1142,VX3B,Kicker,z_offset,tilt,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,z_offset,x_offset,0.03516749540466435
GIRDER_3AB,1144,QX3B,Quadrupole,z_offset,y_offset,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,z_offset,z_offset,0.9993814323205895
GIRDER_3AB,1144,QX3B,Quadrupole,z_offset,x_rot,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,z_offset,y_rot,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,z_offset,tilt,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,z_offset,x_offset,0.03516749540466435
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,z_offset,y_offset,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,z_offset,z_offset,0.9993814323205895
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,z_offset,x_rot,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,z_offset,y_rot,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,z_offset,tilt,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,x_pitch,x_offset,-2.2662358210717715
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,x_pitch,y_offset,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,x_pitch,z_offset,-0.08984517529952996
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,x_pitch,x_rot,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,x_pitch,y_rot,1.0000000000046365
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,x_pitch,tilt,0.0
GIRDER_3AB,1126,VX3A,Kicker,x_pitch,x_offset,-2.22813582107656
GIRDER_3AB,1126,VX3A,Kicker,x_pitch,y_offset,0.0
GIRDER_3AB,1126,VX3A,Kicker,x_pitch,z_offset,-0.08984517529952996
GIRDER_3AB,1126,VX3A,Kicker,x_pitch,x_rot,0.0
GIRDER_3AB,1126,VX3A,Kicker,x_pitch,y_rot,1.0000000000046365
GIRDER_3AB,1126,VX3A,Kicker,x_pitch,tilt,0.0
GIRDER_3AB,1128,DET_S3C,Marker,x_pitch,x_offset,-2.0781358210791856
GIRDER_3AB,1128,DET_S3C,Marker,x_pitch,y_offset,0.0
GIRDER_3AB,1128,DET_S3C,Marker,x_pitch,z_offset,-0.08984517529952996
GIRDER_3AB,1128,DET_S3C,Marker,x_pitch,x_rot,0.0
GIRDER_3AB,1128,DET_S3C,Marker,x_pitch,y_rot,1.0000000000046365
GIRDER_3AB,1128,DET_S3C,Marker,x_pitch,tilt,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,x_pitch,x_offset,-1.838135821080611
GIRDER_3AB,1130,QX3A,Quadrupole,x_pitch,y_offset,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,x_pitch,z_offset,-0.08984517518850765
GIRDER_3AB,1130,QX3A,Quadrupole,x_pitch,x_rot,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,x_pitch,y_rot,1.0000000000046365
GIRDER_3AB,1130,QX3A,Quadrupole,x_pitch,tilt,0.0
GIRDER_3AB,1132,DET_X3A,Marker,x_pitch,x_offset,-1.6231358210688769
GIRDER_3AB,1132,DET_X3A,Marker,x_pitch,y_offset,0.0
GIRDER_3AB,1132,DET_X3A,Marker,x_pitch,z_offset,-0.08984517507748535
GIRDER_3AB,1132,DET_X3A,Marker,x_pitch,x_rot,0.0
GIRDER_3AB,1132,DET_X3A,Marker,x_pitch,y_rot,1.0000000000046365
GIRDER_3AB,1132,DET_X3A,Marker,x_pitch,tilt,0.0
GIRDER_3AB,1134,HX3A,Kicker,x_pitch,x_offset,-1.4801358210747568
GIRDER_3AB,1134,HX3A,Kicker,x_pitch,y_offset,0.0
GIRDER_3AB,1134,HX3A,Kicker,x_pitch,z_offset,-0.08984517518850765
GIRDER_3AB,1134,HX3A,Kicker,x_pitch,x_rot,0.0
GIRDER_3AB,1134,HX3A,Kicker,x_pitch,y_rot,1.0000000000046365
GIRDER_3AB,1134,HX3A,Kicker,x_pitch,tilt,0.0
GIRDER_3AB,1136,DQX3B,SBend,x_pitch,x_offset,-0.13485563191140135
GIRDER_3AB,1136,DQX3B,SBend,x_pitch,y_offset,0.0
GIRDER_3AB,1136,DQX3B,SBend,x_pitch,z_offset,-0.06290048962243056
GIRDER_3AB,1136,DQX3B,SBend,x_pitch,x_rot,0.0
GIRDER_3AB,1136,DQX3B,SBend,x_pitch,y_rot,1.0000000000003
GIRDER_3AB,1136,DQX3B,SBend,x_pitch,tilt,0.0
GIRDER_3AB,1138,HX3B,Kicker,x_pitch,x_offset,1.3571131614389942
GIRDER_3AB,1138,HX3B,Kicker,x_pitch,y_offset,0.0
GIRDER_3AB,1138,HX3B,Kicker,x_pitch,z_offset,-0.07976044513746672
GIRDER_3AB,1138,HX3B,Kicker,x_pitch,x_rot,0.0
GIRDER_3AB,1138,HX3B,Kicker,x_pitch,y_rot,0.9999999999942277
GIRDER_3AB,1138,HX3B,Kicker,x_pitch,tilt,0.0
GIRDER_3AB,1140,DET_X3B,Marker,x_pitch,x_offset,1.5426131614384995
GIRDER_3AB,1140,DET_X3B,Marker,x_pitch,y_offset,0.0
GIRDER_3AB,1140,DET_X3B,Marker,x_pitch,z_offset,-0.07976044502644442
GIRDER_3AB,1140,DET_X3B,Marker,x_pitch,x_rot,0.0
GIRDER_3AB,1140,DET_X3B,Marker,x_pitch,y_rot,0.9999999999942277
GIRDER_3AB,1140,DET_X3B,Marker,x_pitch,tilt,0.0
GIRDER_3AB,1142,VX3B,Kicker,x_pitch,x_offset,1.7116131614328125
GIRDER_3AB,1142,VX3B,Kicker,x_pitch,y_offset,0.0
GIRDER_3AB,1142,VX3B,Kicker,x_pitch,z_offset,-0.07976044502644442
GIRDER_3AB,1142,VX3B,Kicker,x_pitch,x_rot,0.0
GIRDER_3AB,1142,VX3B,Kicker,x_pitch,y_rot,0.9999999999942277
GIRDER_3AB,1142,VX3B,Kicker,x_pitch,tilt,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,x_pitch,x_offset,2.0856131614302442
GIRDER_3AB,1144,QX3B,Quadrupole,x_pitch,y_offset,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,x_pitch,z_offset,-0.07976044513746672
GIRDER_3AB,1144,QX3B,Quadrupole,x_pitch,x_rot,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,x_pitch,y_rot,0.9999999999942277
GIRDER_3AB,1144,QX3B,Quadrupole,x_pitch,tilt,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,x_pitch,x_offset,2.2666131614321183
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,x_pitch,y_offset,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,x_pitch,z_offset,-0.07976044513746672
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,x_pitch,x_rot,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,x_pitch,y_rot,0.9999999999942277
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,x_pitch,tilt,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,y_pitch,x_offset,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,y_pitch,y_offset,-2.26801608288142
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,y_pitch,z_offset,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,y_pitch,x_rot,-0.999215057679139
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,y_pitch,y_rot,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,y_pitch,tilt,-0.039613993831413605
GIRDER_3AB,1126,VX3A,Kicker,y_pitch,x_offset,0.0
GIRDER_3AB,1126,VX3A,Kicker,y_pitch,y_offset,-2.229945989183851
GIRDER_3AB,1126,VX3A,Kicker,y_pitch,z_offset,0.0
GIRDER_3AB,1126,VX3A,Kicker,y_pitch,x_rot,-0.999215057679139
GIRDER_3AB,1126,VX3A,Kicker,y_pitch,y_rot,0.0
GIRDER_3AB,1126,VX3A,Kicker,y_pitch,tilt,-0.039613993831413605
GIRDER_3AB,1128,DET_S3C,Marker,y_pitch,x_offset,0.0
GIRDER_3AB,1128,DET_S3C,Marker,y_pitch,y_offset,-2.080063730532005
GIRDER_3AB,1128,DET_S3C,Marker,y_pitch,z_offset,0.0
GIRDER_3AB,1128,DET_S3C,Marker,y_pitch,x_rot,-0.999215057679139
GIRDER_3AB,1128,DET_S3C,Marker,y_pitch,y_rot,0.0
GIRDER_3AB,1128,DET_S3C,Marker,y_pitch,tilt,-0.039613993831413605
GIRDER_3AB,1130,QX3A,Quadrupole,y_pitch,x_offset,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,y_pitch,y_offset,-1.840252116689051
GIRDER_3AB,1130,QX3A,Quadrupole,y_pitch,z_offset,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,y_pitch,x_rot,-0.999215057679139
GIRDER_3AB,1130,QX3A,Quadrupole,y_pitch,y_rot,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,y_pitch,tilt,-0.039613993831413605
GIRDER_3AB,1132,DET_X3A,Marker,y_pitch,x_offset,0.0
GIRDER_3AB,1132,DET_X3A,Marker,y_pitch,y_offset,-1.625420879288071
GIRDER_3AB,1132,DET_X3A,Marker,y_pitch,z_offset,0.0
GIRDER_3AB,1132,DET_X3A,Marker,y_pitch,x_rot,-0.999215057679139
GIRDER_3AB,1132,DET_X3A,Marker,y_pitch,y_rot,0.0
GIRDER_3AB,1132,DET_X3A,Marker,y_pitch,tilt,-0.039613993831413605
GIRDER_3AB,1134,HX3A,Kicker,y_pitch,x_offset,0.0
GIRDER_3AB,1134,HX3A,Kicker,y_pitch,y_offset,-1.482533126039979
GIRDER_3AB,1134,HX3A,Kicker,y_pitch,z_offset,0.0
GIRDER_3AB,1134,HX3A,Kicker,y_pitch,x_rot,-0.999215057679139
GIRDER_3AB,1134,HX3A,Kicker,y_pitch,y_rot,0.0
GIRDER_3AB,1134,HX3A,Kicker,y_pitch,tilt,-0.039613993831413605
GIRDER_3AB,1136,DQX3B,SBend,y_pitch,x_offset,0.0
GIRDER_3AB,1136,DQX3B,SBend,y_pitch,y_offset,-0.1349464132350455
GIRDER_3AB,1136,DQX3B,SBend,y_pitch,z_offset,0.0
GIRDER_3AB,1136,DQX3B,SBend,y_pitch,x_rot,-0.9999975251183398
GIRDER_3AB,1136,DQX3B,SBend,y_pitch,y_rot,0.0
GIRDER_3AB,1136,DQX3B,SBend,y_pitch,tilt,-0.0022248049792344318
GIRDER_3AB,1138,HX3B,Kicker,y_pitch,x_offset,0.0
GIRDER_3AB,1138,HX3B,Kicker,y_pitch,y_offset,1.359078670186073
GIRDER_3AB,1138,HX3B,Kicker,y_pitch,z_offset,0.0
GIRDER_3AB,1138,HX3B,Kicker,y_pitch,x_rot,-0.9993814323205028
GIRDER_3AB,1138,HX3B,Kicker,y_pitch,y_rot,0.0
GIRDER_3AB,1138,HX3B,Kicker,y_pitch,tilt,0.03516749540442545
GIRDER_3AB,1140,DET_X3B,Marker,y_pitch,x_offset,0.0
GIRDER_3AB,1140,DET_X3B,Marker,y_pitch,y_offset,1.544463925881494
GIRDER_3AB,1140,DET_X3B,Marker,y_pitch,z_offset,0.0
GIRDER_3AB,1140,DET_X3B,Marker,y_pitch,x_rot,-0.9993814323205028
GIRDER_3AB,1140,DET_X3B,Marker,y_pitch,y_rot,0.0
GIRDER_3AB,1140,DET_X3B,Marker,y_pitch,tilt,0.03516749540442545
GIRDER_3AB,1142,VX3B,Kicker,y_pitch,x_offset,0.0
GIRDER_3AB,1142,VX3B,Kicker,y_pitch,y_offset,1.713359387943631
GIRDER_3AB,1142,VX3B,Kicker,y_pitch,z_offset,0.0
GIRDER_3AB,1142,VX3B,Kicker,y_pitch,x_rot,-0.9993814323205028
GIRDER_3AB,1142,VX3B,Kicker,y_pitch,y_rot,0.0
GIRDER_3AB,1142,VX3B,Kicker,y_pitch,tilt,0.03516749540442545
GIRDER_3AB,1144,QX3B,Quadrupole,y_pitch,x_offset,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,y_pitch,y_offset,2.087128043631437
GIRDER_3AB,1144,QX3B,Quadrupole,y_pitch,z_offset,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,y_pitch,x_rot,-0.9993814323205028
GIRDER_3AB,1144,QX3B,Quadrupole,y_pitch,y_rot,0.0
GIRDER_3AB,1144,QX3B,Quadrupole,y_pitch,tilt,0.03516749540442545
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,y_pitch,x_offset,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,y_pitch,y_offset,2.268016082881418
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,y_pitch,z_offset,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,y_pitch,x_rot,-0.9993814323205028
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,y_pitch,y_rot,0.0
GIRDER_3AB,1145,GIRDER_3AB_END,Marker,y_pitch,tilt,0.03516749540442545
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,tilt,x_offset,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,tilt,y_offset,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,tilt,z_offset,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,tilt,x_rot,-0.03961399383139382
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,tilt,y_rot,0.0
GIRDER_3AB,1125,GIRDER_3AB_START,Marker,tilt,tilt,0.99921505767914
GIRDER_3AB,1126,VX3A,Kicker,tilt,x_offset,0.0
GIRDER_3AB,1126,VX3A,Kicker,tilt,y_offset,0.001509293164976152
GIRDER_3AB,1126,VX3A,Kicker,tilt,z_offset,0.0
GIRDER_3AB,1126,VX3A,Kicker,tilt,x_rot,-0.03961399383139382
GIRDER_3AB,1126,VX3A,Kicker,tilt,y_rot,0.0
GIRDER_3AB,1126,VX3A,Kicker,tilt,tilt,0.99921505767914
GIRDER_3AB,1128,DET_S3C,Marker,tilt,x_offset,0.0
GIRDER_3AB,1128,DET_S3C,Marker,tilt,y_offset,0.0074513922396852025
GIRDER_3AB,1128,DET_S3C,Marker,tilt,z_offset,0.0
GIRDER_3AB,1128,DET_S3C,Marker,tilt,x_rot,-0.03961399383139382
GIRDER_3AB,1128,DET_S3C,Marker,tilt,y_rot,0.0
GIRDER_3AB,1128,DET_S3C,Marker,tilt,tilt,0.99921505767914
GIRDER_3AB,1130,QX3A,Quadrupole,tilt,x_offset,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,tilt,y_offset,0.01695875075921958
GIRDER_3AB,1130,QX3A,Quadrupole,tilt,z_offset,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,tilt,x_rot,-0.03961399383139382
GIRDER_3AB,1130,QX3A,Quadrupole,tilt,y_rot,0.0
GIRDER_3AB,1130,QX3A,Quadrupole,tilt,tilt,0.99921505767914
GIRDER_3AB,1132,DET_X3A,Marker,tilt,x_offset,0.0
GIRDER_3AB,1132,DET_X3A,Marker,tilt,y_offset,0.02547575943296924
GIRDER_3AB,1132,DET_X3A,Marker,tilt,z_offset,0.0
GIRDER_3AB,1132,DET_X3A,Marker,tilt,x_rot,-0.03961399383139382
GIRDER_3AB,1132,DET_X3A,Marker,tilt,y_rot,0.0
GIRDER_3AB,1132,DET_X3A,Marker,tilt,tilt,0.99921505767914
GIRDER_3AB,1134,HX3A,Kicker,tilt,x_offset,0.0
GIRDER_3AB,1134,HX3A,Kicker,tilt,y_offset,0.03114056055085856
GIRDER_3AB,1134,HX3A,Kicker,tilt,z_offset,0.0
GIRDER_3AB,1134,HX3A,Kicker,tilt,x_rot,-0.03961399383139382
GIRDER_3AB,1134,HX3A,Kicker,tilt,y_rot,0.0
GIRDER_3AB,1134,HX3A,Kicker,tilt,tilt,0.99921505767914
GIRDER_3AB,1136,DQX3B,SBend,tilt,x_offset,0.0
GIRDER_3AB,1136,DQX3B,SBend,tilt,y_offset,0.04065405509862496
GIRDER_3AB,1136,DQX3B,SBend,tilt,z_offset,0.0
GIRDER_3AB,1136,DQX3B,SBend,tilt,x_rot,-0.0022248049792333202
GIRDER_3AB,1136,DQX3B,SBend,tilt,y_rot,0.0
GIRDER_3AB,1136,DQX3B,SBend,tilt,tilt,0.9999975251183396
GIRDER_3AB,1138,HX3B,Kicker,tilt,x_offset,0.0
GIRDER_3AB,1138,HX3B,Kicker,tilt,y_offset,0.0319848370703091
GIRDER_3AB,1138,HX3B,Kicker,tilt,z_offset,0.0
GIRDER_3AB,1138,HX3B,Kicker,tilt,x_rot,0.03516749540440788
GIRDER_3AB,1138,HX3B,Kicker,tilt,y_rot,0.0
GIRDER_3AB,1138,HX3B,Kicker,tilt,tilt,0.9993814323205039
GIRDER_3AB,1140,DET_X3B,Marker,tilt,x_offset,0.0
GIRDER_3AB,1140,DET_X3B,Marker,tilt,y_offset,0.025461266672791524
GIRDER_3AB,1140,DET_X3B,Marker,tilt,z_offset,0.0
GIRDER_3AB,1140,DET_X3B,Marker,tilt,x_rot,0.03516749540440788
