"sample_id","Q1_signed","Q2_signed","Qx_fractional","Qy_fractional","slip_tps_constant","xi_1","xi_2","slip_factor","twiss_seconds"
"170","-0.46993179109601435","-0.421049671933942","0.5300682089039856","0.578950328066058","0.0","-1.168398627822924","-0.9699827899240211","-8.842120618375207","0.0730958111"
"171","-0.46995665027499767","-0.42120553940914285","0.5300433497250023","0.5787944605908572","0.0","-1.1745123204538566","-0.9774449036180665","-8.842192622861484","0.0730958111"
"172","-0.46977995034768905","-0.4214512808641466","0.530220049652311","0.5785487191358534","0.0","-1.1821680999984652","-0.9612106182614185","-8.841309918937814","0.0730958111"
"173","-0.46991001546508604","-0.4208308060923393","0.530089984534914","0.5791691939076606","0.0","-1.169340329412726","-0.9694071168406794","-8.84292606601229","0.0730958111"
"174","-0.4698071046648207","-0.4213194684192942","0.5301928953351793","0.5786805315807058","0.0","-1.1817517902087058","-0.9540091615767877","-8.841750058852362","0.0730958111"
"175","-0.46966931432487413","-0.42112100287310317","0.5303306856751259","0.5788789971268968","0.0","-1.1728972572816179","-0.9545704246023039","-8.841778183714853","0.0730958111"
"176","-0.4698583756688389","-0.4207370265906085","0.5301416243311611","0.5792629734093915","0.0","-1.1774470934509353","-0.9434031943345725","-8.842089653932256","0.0730958111"
"177","-0.4695869047781209","-0.4208243357940945","0.5304130952218791","0.5791756642059055","0.0","-1.1749651063144724","-0.9711992160857381","-8.842392227304382","0.0730958111"
"178","-0.46993341583010106","-0.42018764589451313","0.5300665841698989","0.5798123541054869","0.0","-1.1696585610762453","-0.9580058203513191","-8.842109143949287","0.0730958111"
"179","-0.4697455393478867","-0.42116234303905214","0.5302544606521133","0.5788376569609479","0.0","-1.1790931970061758","-0.9492096755781266","-8.842437608116038","0.0730958111"
"180","-0.46959682248429135","-0.4215816923985238","0.5304031775157086","0.5784183076014762","0.0","-1.1829365188730667","-0.9411757982554764","-8.841859289862686","0.0730958111"
"181","-0.47011397900341584","-0.4205041174652169","0.5298860209965841","0.5794958825347831","0.0","-1.163727353645148","-0.9815816710349488","-8.842586401357543","0.0730958111"
"182","-0.46965650517756474","-0.42146026514510454","0.5303434948224353","0.5785397348548955","0.0","-1.1724064000501964","-0.9667280788026751","-8.841528201013952","0.0730958111"
"183","-0.4699465743635698","-0.42049481195359645","0.5300534256364302","0.5795051880464035","0.0","-1.1654274128643807","-0.9663872955304598","-8.842995199889613","0.0730958111"
"184","-0.4697134842629295","-0.4208543028696531","0.5302865157370704","0.5791456971303469","0.0","-1.1819102529507002","-0.9537826872013078","-8.841846797232273","0.0730958111"
"185","-0.4698997808559811","-0.421330181589886","0.530100219144019","0.578669818410114","0.0","-1.1725604678044477","-0.976048610934995","-8.842317375830595","0.0730958111"
"186","-0.4697251716855396","-0.42141944829312783","0.5302748283144604","0.5785805517068722","0.0","-1.1764226363753667","-0.9637274580438797","-8.84236008585689","0.0730958111"
"187","-0.46963111921211625","-0.42104380990397827","0.5303688807878837","0.5789561900960217","0.0","-1.1709914454082588","-0.9787414328585998","-8.842232906330437","0.0730958111"
"188","-0.46968678315804513","-0.42091597854093465","0.5303132168419549","0.5790840214590653","0.0","-1.1679996368939163","-0.9880430124862895","-8.842274592830695","0.0730958111"
"189","-0.46971870712974106","-0.4204193467156262","0.5302812928702589","0.5795806532843738","0.0","-1.1724734739633238","-0.9642378200125075","-8.841772947595729","0.0730958111"
"190","-0.4701281695904131","-0.4201444593188266","0.5298718304095869","0.5798555406811734","0.0","-1.1759811852761297","-0.9580038555126129","-8.841883882102746","0.0730958111"
"191","-0.4698231317101958","-0.4207891957961905","0.5301768682898043","0.5792108042038095","0.0","-1.1668576851598287","-0.9987603400847724","-8.84212293374444","0.0730958111"
"192","-0.46989936702309776","-0.42093758683686994","0.5301006329769022","0.5790624131631301","0.0","-1.177105709737785","-0.9539561669631809","-8.842837415392207","0.0730958111"
"193","-0.4698724024832776","-0.4209294117375089","0.5301275975167223","0.5790705882624911","0.0","-1.1726047773417994","-0.9662167539610325","-8.842567241011976","0.0730958111"
"194","-0.46990066915094053","-0.4206938032172942","0.5300993308490595","0.5793061967827058","0.0","-1.168306889636048","-0.9679884337549373","-8.842038309656997","0.0730958111"
"195","-0.4697535665380086","-0.42098387077081734","0.5302464334619914","0.5790161292291827","0.0","-1.1804254097234181","-0.9454001581482061","-8.841462107843157","0.0730958111"
"196","-0.46973132763714787","-0.4214597018653638","0.5302686723628521","0.5785402981346361","0.0","-1.1744876188953575","-0.9615878402635327","-8.84202967645504","0.0730958111"
"197","-0.4695674382305436","-0.4206158012435146","0.5304325617694564","0.5793841987564854","0.0","-1.175263969810182","-0.9534507145040506","-8.841922373887355","0.0730958111"
"198","-0.4698190053659103","-0.4202771669822475","0.5301809946340896","0.5797228330177525","0.0","-1.1780194191845133","-0.9526974243693646","-8.842313825155356","0.0730958111"
"199","-0.4698998318751497","-0.420772200000606","0.5301001681248503","0.579227799999394","0.0","-1.1751697831891295","-0.9611347237508723","-8.84233497795439","0.0730958111"
"200","-0.4698160732714567","-0.42101042037515524","0.5301839267285433","0.5789895796248448","0.0","-1.1779499725378204","-0.9610647500182152","-8.841915692000876","0.0730958111"
"201","-0.4697621653186601","-0.4210410318091931","0.5302378346813399","0.5789589681908069","0.0","-1.1717822191071816","-0.9727658445495798","-8.841782894539746","0.0730958111"
"202","-0.46989902432690767","-0.4213690413010184","0.5301009756730923","0.5786309586989816","0.0","-1.1663285613756713","-0.9673534321242955","-8.842143725718799","0.0730958111"
"203","-0.46984799272201017","-0.42063494146141156","0.5301520072779898","0.5793650585385884","0.0","-1.1658572783478953","-0.9751619286560356","-8.842440103249384","0.0730958111"
"204","-0.4698859947517896","-0.42101533456675727","0.5301140052482104","0.5789846654332427","0.0","-1.1697570811657956","-0.9810361573327568","-8.842109018116625","0.0730958111"
"205","-0.46981478147418326","-0.42080931556360324","0.5301852185258167","0.5791906844363968","0.0","-1.1750921078491292","-0.956071420724272","-8.842208826606015","0.0730958111"
"206","-0.469876257886593","-0.42114116891430503","0.5301237421134071","0.578858831085695","0.0","-1.177619340495995","-0.9536499199470254","-8.842368731752346","0.0730958111"
"207","-0.46991169786161335","-0.41975069793845177","0.5300883021383866","0.5802493020615482","0.0","-1.17234580682638","-0.9764396996557311","-8.842811748903863","0.0730958111"
"208","-0.46981460656629254","-0.42188729566942546","0.5301853934337075","0.5781127043305745","0.0","-1.1856467300855966","-0.9540714939940649","-8.842011818363352","0.0730958111"
"209","-0.46979232411609656","-0.4212088727808837","0.5302076758839034","0.5787911272191163","0.0","-1.1724315149089224","-0.9623942670834372","-8.84260994933487","0.0730958111"
"210","-0.4697065338287388","-0.4208587625315405","0.5302934661712613","0.5791412374684595","0.0","-1.175168042106761","-0.9608390240593035","-8.84211739037845","0.0730958111"
"211","-0.46987070007341264","-0.4207668249678962","0.5301292999265874","0.5792331750321038","0.0","-1.1666645590685407","-0.9718713145091105","-8.842497635068746","0.0730958111"
"212","-0.46973255963736366","-0.42112657214874183","0.5302674403626364","0.5788734278512582","0.0","-1.1791267771379983","-0.9758686932600193","-8.841396771288249","0.0730958111"
"213","-0.4699029885665484","-0.42137586788003467","0.5300970114334516","0.5786241321199653","0.0","-1.175960851142064","-0.9744806197806883","-8.842592812680047","0.0730958111"
"214","-0.46999110522852655","-0.42119393405708416","0.5300088947714734","0.5788060659429158","0.0","-1.1809725933788648","-0.9420067462146907","-8.842504074557556","0.0730958111"
"215","-0.4696258546263577","-0.4206983613359973","0.5303741453736424","0.5793016386640026","0.0","-1.1772801148607654","-0.9481874691822406","-8.842004403391966","0.0730958111"
"216","-0.469828248869992","-0.4207388851876795","0.5301717511300079","0.5792611148123206","0.0","-1.1653378814094895","-0.968950647845788","-8.842662694720364","0.0730958111"
"217","-0.4700753372602883","-0.4207887631227741","0.5299246627397117","0.579211236877226","0.0","-1.1756275990285125","-0.9541862206349431","-8.842542082808247","0.0730958111"
"218","-0.46976118192888555","-0.42043342962249924","0.5302388180711144","0.5795665703775008","0.0","-1.1648896354975666","-0.9774389973726239","-8.842408427058643","0.0730958111"
"219","-0.46984351220542914","-0.4206447986959296","0.5301564877945708","0.5793552013040704","0.0","-1.1754192243698691","-0.9685862327079751","-8.842329257953407","0.0730958111"
"220","-0.46987899915515524","-0.4211134057987655","0.5301210008448447","0.5788865942012345","0.0","-1.1726056133511151","-0.9653324427556167","-8.842494127307589","0.0730958111"
"221","-0.4697876122225791","-0.42087400297976096","0.530212387777421","0.579125997020239","0.0","-1.1672307436808043","-0.9651157871509712","-8.842791510625712","0.0730958111"
"222","-0.4699646465061725","-0.42087505323053165","0.5300353534938276","0.5791249467694684","0.0","-1.159504678251849","-0.992233383488519","-8.842897389089096","0.0730958111"
"223","-0.4698233322059628","-0.42061828560027065","0.5301766677940372","0.5793817143997293","0.0","-1.1639512253480808","-0.9768822141971157","-8.843242928922995","0.0730958111"
"224","-0.46996142719178874","-0.42136752067863065","0.5300385728082113","0.5786324793213693","0.0","-1.1736698225962907","-0.9647719189808309","-8.842263621029476","0.0730958111"
"225","-0.46976941609214956","-0.42133633388254277","0.5302305839078505","0.5786636661174572","0.0","-1.1725926778441558","-0.9633245515821827","-8.841990115661654","0.0730958111"
"226","-0.46984650396339583","-0.4212701034039698","0.5301534960366041","0.5787298965960301","0.0","-1.1795904515429634","-0.9627881140414262","-8.84218586196576","0.0730958111"
"227","-0.46979940666313386","-0.420776257714192","0.5302005933368661","0.579223742285808","0.0","-1.1772512883547523","-0.9567262444876588","-8.841738082597606","0.0730958111"
"228","-0.4698609855572409","-0.42079548579661075","0.5301390144427591","0.5792045142033893","0.0","-1.1762684845794107","-0.9628502064977184","-8.841591150616498","0.0730958111"
"229","-0.47014411466413736","-0.42059644076291774","0.5298558853358626","0.5794035592370823","0.0","-1.169769932892408","-0.9784738519441988","-8.842627165855308","0.0730958111"
"230","-0.4697580940843907","-0.4210900871973591","0.5302419059156094","0.5789099128026409","0.0","-1.167378951524184","-0.9842178695949334","-8.841853353679168","0.0730958111"
"231","-0.46983774100394093","-0.42084286857332903","0.5301622589960591","0.579157131426671","0.0","-1.1714004211950906","-0.9636324076716002","-8.841848881447827","0.0730958111"
"232","-0.46990550373899975","-0.4211576711063109","0.5300944962610002","0.578842328893689","0.0","-1.179743157537822","-0.9572195086258978","-8.84254889239344","0.0730958111"
"233","-0.46977204846342424","-0.42136924537836234","0.5302279515365758","0.5786307546216376","0.0","-1.1786384390871743","-0.9558947828499","-8.842832566407145","0.0730958111"
"234","-0.4700495246527327","-0.4221176298265175","0.5299504753472672","0.5778823701734825","0.0","-1.1833922367148886","-0.9334690584726132","-8.84262033331644","0.0730958111"
"235","-0.46979884862992394","-0.4211260539964902","0.5302011513700761","0.5788739460035097","0.0","-1.1814580036890636","-0.9413644712499061","-8.84233503348724","0.0730958111"
"236","-0.4700174698563311","-0.42098487720591043","0.5299825301436689","0.5790151227940896","0.0","-1.1653470395490046","-0.978569559742245","-8.842909095509107","0.0730958111"
"237","-0.46990768186881837","-0.42089930752988747","0.5300923181311816","0.5791006924701125","0.0","-1.1768315978968376","-0.9459716722609307","-8.842578529036873","0.0730958111"
"238","-0.4699471060276904","-0.4202782609530414","0.5300528939723096","0.5797217390469587","0.0","-1.1615329372509533","-0.980892046440381","-8.842467934471458","0.0730958111"
"239","-0.469625826877501","-0.4210916356865305","0.530374173122499","0.5789083643134695","0.0","-1.178789791118805","-0.9650349441487764","-8.841536444089456","0.0730958111"
"240","-0.46989081263842036","-0.421397186193014","0.5301091873615796","0.5786028138069861","0.0","-1.1859815939968947","-0.9220246727158984","-8.841351668239817","0.0730958111"
"241","-0.46966296915638894","-0.4209617418402759","0.5303370308436111","0.5790382581597241","0.0","-1.1797191236134204","-0.9544505742893035","-8.841588942696092","0.0730958111"
"242","-0.4699760385226429","-0.42045366922901917","0.5300239614773571","0.5795463307709808","0.0","-1.1747075012782555","-0.9543275196809503","-8.842489500129663","0.0730958111"
"243","-0.46984315709922797","-0.4209390197769798","0.530156842900772","0.5790609802230202","0.0","-1.1772128879540131","-0.9642160327163299","-8.84232568662964","0.0730958111"
"244","-0.4699783879644291","-0.4211137053286351","0.530021612035571","0.5788862946713649","0.0","-1.1676086632226295","-0.964035598939534","-8.841925740315013","0.0730958111"
"245","-0.46980374692957155","-0.420715566702324","0.5301962530704285","0.579284433297676","0.0","-1.1717829528348822","-0.9570376888618397","-8.842293540723185","0.0730958111"
"246","-0.46976102443631795","-0.421001160600011","0.530238975563682","0.578998839399989","0.0","-1.1784341182362135","-0.9527659355413062","-8.842114200286781","0.0730958111"
"247","-0.47019807525139284","-0.4210367931328916","0.5298019247486072","0.5789632068671084","0.0","-1.1739802978174056","-0.9538225428370122","-8.84264882778086","0.0730958111"
"248","-0.4696859493660726","-0.42113734834898875","0.5303140506339274","0.5788626516510113","0.0","-1.1738143565786738","-0.9741955065091745","-8.84175646972388","0.0730958111"
"249","-0.47009993117303595","-0.42133997954063246","0.529900068826964","0.5786600204593675","0.0","-1.183440372296993","-0.9429061390812697","-8.84200103046621","0.0730958111"
"250","-0.46986261839676713","-0.42068731840923396","0.5301373816032329","0.5793126815907661","0.0","-1.169444692063439","-0.9582946212709746","-8.842306308344577","0.0730958111"
"251","-0.4698708805222183","-0.4214162668259412","0.5301291194777817","0.5785837331740589","0.0","-1.1746267640075607","-0.958538284830424","-8.841994520945837","0.0730958111"
"252","-0.4697743487377269","-0.42136902077408045","0.5302256512622732","0.5786309792259196","0.0","-1.1747185498769905","-0.9674115169220151","-8.842167450892068","0.0730958111"
"253","-0.46986163565385375","-0.42041588470740476","0.5301383643461463","0.5795841152925952","0.0","-1.168124888638447","-0.9759716326728356","-8.842219532015404","0.0730958111"
"254","-0.46965813351304664","-0.4212119879985015","0.5303418664869534","0.5787880120014985","0.0","-1.1812523507608228","-0.9537461069967877","-8.841174134059557","0.0730958111"
"255","-0.46980638687274057","-0.4216463263943545","0.5301936131272594","0.5783536736056455","0.0","-1.182310651660771","-0.9643782850028367","-8.842088750644429","0.0730958111"
"256","-0.46997714807300023","-0.42109282445073176","0.5300228519269998","0.5789071755492683","0.0","-1.1669883429711112","-0.9861235121050809","-8.842430404746171","0.0730958111"
"257","-0.4697546085339683","-0.4207151168450392","0.5302453914660317","0.5792848831549609","0.0","-1.1666776760118924","-0.9812207301961008","-8.841769925120209","0.0730958111"
"258","-0.46982197700539424","-0.4215090876600951","0.5301780229946058","0.5784909123399049","0.0","-1.183345286249743","-0.9374123520183486","-8.841821162187543","0.0730958111"
"259","-0.46992628260098557","-0.42044531814385394","0.5300737173990144","0.5795546818561461","0.0","-1.1742622680300931","-0.9581822721796507","-8.84199818559319","0.0730958111"
"260","-0.46965858791191273","-0.42093767568275786","0.5303414120880873","0.5790623243172421","0.0","-1.1745193692482454","-0.958997576681027","-8.842302450630012","0.0730958111"
"261","-0.4697243828921515","-0.4207344889140812","0.5302756171078484","0.5792655110859188","0.0","-1.171426226663809","-0.9650815964865137","-8.842424839113349","0.0730958111"
"262","-0.4700004318446004","-0.42114769466814844","0.5299995681553996","0.5788523053318515","0.0","-1.1764646984560252","-0.9636181917828255","-8.842131593994438","0.0730958111"
"263","-0.4700986275590446","-0.42153620887379","0.5299013724409554","0.57846379112621","0.0","-1.176103386701819","-0.9514325034968335","-8.842321449583629","0.0730958111"
"264","-0.46984588127944893","-0.421106519663964","0.5301541187205511","0.5788934803360359","0.0","-1.1775654871989731","-0.9486404216169645","-8.842265836372476","0.0730958111"
"265","-0.46964753226688744","-0.42111914899438857","0.5303524677331126","0.5788808510056114","0.0","-1.1721581876965483","-0.9719280943457073","-8.84163773633643","0.0730958111"
"266","-0.46986527405822454","-0.42097872978180384","0.5301347259417755","0.5790212702181962","0.0","-1.171757082036947","-0.9742060176876418","-8.842016416128825","0.0730958111"
"267","-0.4699930590431695","-0.4209865416926446","0.5300069409568304","0.5790134583073554","0.0","-1.1754243783162366","-0.9751868968311618","-8.841676424683753","0.0730958111"
"268","-0.469962131187506","-0.4211004611164289","0.530037868812494","0.5788995388835712","0.0","-1.169232527248499","-0.9871222507417653","-8.842191712420234","0.0730958111"
"269","-0.46987029533788804","-0.4218069583626763","0.530129704662112","0.5781930416373238","0.0","-1.177841813634981","-0.9630746045045581","-8.841829584216148","0.0730958111"
"270","-0.46996676538582116","-0.42050525569591346","0.5300332346141788","0.5794947443040865","0.0","-1.1702433491447113","-0.9739931344576889","-8.842702200170594","0.0730958111"
"271","-0.47003883635631105","-0.42114284654531847","0.529961163643689","0.5788571534546816","0.0","-1.1707043520384124","-0.9932236308764881","-8.841834921837714","0.0730958111"
"272","-0.46963837314321294","-0.42126292853026837","0.530361626856787","0.5787370714697316","0.0","-1.1783417557379592","-0.9525906965502442","-8.842245841023837","0.0730958111"
"273","-0.4700311155503368","-0.42151974572792184","0.5299688844496633","0.5784802542720782","0.0","-1.1767710819242914","-0.9549639245369743","-8.842469529904095","0.0730958111"
"274","-0.46962250037621633","-0.4211061838660518","0.5303774996237837","0.5788938161339482","0.0","-1.1770252040143518","-0.9592075333466822","-8.841636455519975","0.0730958111"
"275","-0.4698071961137279","-0.42092432349831305","0.5301928038862721","0.5790756765016869","0.0","-1.1759496470006294","-0.9367891343679661","-8.842680855391594","0.0730958111"
"276","-0.46985756559311903","-0.421274115964432","0.530142434406881","0.578725884035568","0.0","-1.1659118136238604","-0.9756457742587672","-8.842475341562958","0.0730958111"
"277","-0.4700548383657994","-0.4208084500165828","0.5299451616342006","0.5791915499834173","0.0","-1.17680582080697","-0.9408313092182365","-8.842440607670126","0.0730958111"
"278","-0.4698344298903472","-0.4208593743363744","0.5301655701096528","0.5791406256636256","0.0","-1.180388387447371","-0.9594950240599113","-8.842237973369883","0.0730958111"
"279","-0.47005766937767895","-0.42095407786124805","0.529942330622321","0.579045922138752","0.0","-1.1785132282123598","-0.946613276390956","-8.84217764609786","0.0730958111"
"280","-0.4697780080394334","-0.4206466665859322","0.5302219919605666","0.5793533334140678","0.0","-1.1686167579883207","-0.9631609623013898","-8.84198316846255","0.0730958111"
"281","-0.4700184209179839","-0.42115554568010205","0.5299815790820162","0.578844454319898","0.0","-1.1690278165398034","-0.9852953868250325","-8.842517513048495","0.0730958111"
"282","-0.47004168800658935","-0.420434725715365","0.5299583119934106","0.579565274284635","0.0","-1.1693340710461062","-0.9919273758250455","-8.843119583865754","0.0730958111"
"283","-0.47007556747149454","-0.42107778707356897","0.5299244325285055","0.5789222129264311","0.0","-1.1703032524535164","-0.9623418120088101","-8.84280447934798","0.0730958111"
"284","-0.4697964188624321","-0.4208791915346378","0.5302035811375678","0.5791208084653622","0.0","-1.1652255416571782","-0.9893664727551646","-8.841971582593919","0.0730958111"
"285","-0.4698020524437179","-0.42079400525669547","0.5301979475562821","0.5792059947433046","0.0","-1.1616727989859736","-0.9843378967331883","-8.842606395879281","0.0730958111"
"286","-0.46985884707740216","-0.42043422029817745","0.5301411529225979","0.5795657797018225","0.0","-1.166197114863891","-0.9631011087821185","-8.842853076312258","0.0730958111"
"287","-0.46995151122266204","-0.42152745108134004","0.530048488777338","0.57847254891866","0.0","-1.1805975524320618","-0.9553280004051011","-8.84208425381657","0.0730958111"
"288","-0.46950354598428645","-0.421367186807037","0.5304964540157135","0.578632813192963","0.0","-1.1860358264833344","-0.948538262362201","-8.841316488027442","0.0730958111"
"289","-0.4698947974664138","-0.42053418266014303","0.5301052025335862","0.579465817339857","0.0","-1.163624399840545","-0.9837034517040014","-8.842782704890787","0.0730958111"
"290","-0.4696738185140225","-0.42110168255535574","0.5303261814859774","0.5788983174446443","0.0","-1.1834304655750583","-0.9716090197643302","-8.841110113180791","0.0730958111"
"291","-0.47005499641223436","-0.42068786524447105","0.5299450035877656","0.579312134755529","0.0","-1.1710111441638387","-0.9610751554693461","-8.842668148721268","0.0730958111"
"292","-0.4697665758444996","-0.4206966628738251","0.5302334241555005","0.5793033371261749","0.0","-1.1704513753973893","-0.970843068332294","-8.841558803667352","0.0730958111"
"293","-0.469980408575085","-0.4207662726770938","0.5300195914249151","0.5792337273229062","0.0","-1.1666248617988324","-0.9705904045432613","-8.842994593008028","0.0730958111"
"294","-0.46978241359172057","-0.42036008312297984","0.5302175864082794","0.5796399168770201","0.0","-1.1704242552048998","-0.9690262157674405","-8.842570641330246","0.0730958111"
"295","-0.4697978097829237","-0.42019112088894","0.5302021902170764","0.57980887911106","0.0","-1.159835858301379","-0.992667312807356","-8.843062111100783","0.0730958111"
"296","-0.4696686317780751","-0.4209547547271976","0.5303313682219248","0.5790452452728023","0.0","-1.1757354612230497","-0.9684722808395225","-8.842104976994406","0.0730958111"
"297","-0.47016123905563195","-0.4209211831830708","0.529838760944368","0.5790788168169292","0.0","-1.1768406022070512","-0.9618246319880233","-8.842992911358213","0.0730958111"
"298","-0.4699279122729037","-0.42073288160877736","0.5300720877270964","0.5792671183912226","0.0","-1.168954291758811","-0.9779065371322763","-8.841661664710774","0.0730958111"
"299","-0.46977504209450516","-0.4214716340918511","0.5302249579054948","0.5785283659081488","0.0","-1.1694690017979248","-0.9659434332687924","-8.84225121563779","0.0730958111"
"300","-0.46997798869842816","-0.4205060950067158","0.5300220113015719","0.5794939049932841","0.0","-1.1706089492087437","-0.9566964547875632","-8.843169269907508","0.0730958111"
"301","-0.46965253999739776","-0.4210924827672714","0.5303474600026022","0.5789075172327286","0.0","-1.1805960640267104","-0.9496999959719533","-8.841684295314085","0.0730958111"
"302","-0.469825341217618","-0.42118876269375377","0.530174658782382","0.5788112373062462","0.0","-1.1778619580047163","-0.9548044383373284","-8.842122709750038","0.0730958111"
"303","-0.46986413710316166","-0.42127048296406516","0.5301358628968383","0.5787295170359348","0.0","-1.1774700778963458","-0.955487679269059","-8.842339831386132","0.0730958111"
"304","-0.4699905928179953","-0.4209975771957877","0.5300094071820047","0.5790024228042123","0.0","-1.160728944830295","-1.0005219374920504","-8.842739728682188","0.0730958111"
"305","-0.46990718573727164","-0.4207420736209121","0.5300928142627284","0.5792579263790879","0.0","-1.164839235532898","-0.9782839602278949","-8.842788684964464","0.0730958111"
"306","-0.46975678530869985","-0.4215131007142583","0.5302432146913001","0.5784868992857417","0.0","-1.1751570293579616","-0.9440244783439258","-8.841877646626605","0.0730958111"
"307","-0.4696817298296437","-0.4209129522154669","0.5303182701703564","0.5790870477845331","0.0","-1.1712889942507503","-0.9829540919029978","-8.842150809804581","0.0730958111"
"308","-0.46992172497407425","-0.4205064435461305","0.5300782750259257","0.5794935564538695","0.0","-1.1732269198407201","-0.9688355921256908","-8.842618550878319","0.0730958111"
"309","-0.46995014731321766","-0.4208417107512025","0.5300498526867823","0.5791582892487974","0.0","-1.1756859608013925","-0.9576187487929835","-8.842392771275764","0.0730958111"
"310","-0.4698574309457707","-0.42106426671873054","0.5301425690542293","0.5789357332812695","0.0","-1.1726226670374815","-0.9585885601359814","-8.842006410240314","0.0730958111"
"311","-0.46988870304717273","-0.42025139622124913","0.5301112969528272","0.5797486037787509","0.0","-1.174024528634845","-0.9465412741429657","-8.842988209933349","0.0730958111"
"312","-0.46986754372436174","-0.4213363233221026","0.5301324562756382","0.5786636766778974","0.0","-1.1782602373049607","-0.9621843464172734","-8.84153622927015","0.0730958111"
"313","-0.4699403945037341","-0.42073410542713696","0.5300596054962659","0.579265894572863","0.0","-1.170360627008927","-0.9822811551361901","-8.842662762968066","0.0730958111"
"314","-0.46988552244414766","-0.42060126390702796","0.5301144775558524","0.579398736092972","0.0","-1.1657521815840297","-0.9748057914806226","-8.841947526956375","0.0730958111"
"315","-0.4696312537225889","-0.42103545617100135","0.5303687462774112","0.5789645438289986","0.0","-1.1719545796684363","-0.9874371845212618","-8.841792492028764","0.0730958111"
"316","-0.4697990616433806","-0.421176280852479","0.5302009383566194","0.578823719147521","0.0","-1.1683415486763664","-0.9560833198350104","-8.842145478732625","0.0730958111"
"317","-0.46976680932384274","-0.4207186287266018","0.5302331906761573","0.5792813712733982","0.0","-1.166073127843764","-0.9767644049598738","-8.841840006929022","0.0730958111"
"318","-0.4696421144066495","-0.42062781519105064","0.5303578855933505","0.5793721848089494","0.0","-1.1679318104898913","-0.9791088750308374","-8.84267616298509","0.0730958111"
"319","-0.46990581645132934","-0.42117786117989636","0.5300941835486707","0.5788221388201036","0.0","-1.1747148606407014","-0.9748131827916012","-8.841995420800455","0.0730958111"
"320","-0.4701008708547055","-0.42082262954171795","0.5298991291452946","0.5791773704582821","0.0","-1.168914922444256","-0.9710290223816377","-8.843314372464855","0.0730958111"
"321","-0.46985923658681317","-0.42122505949167505","0.5301407634131868","0.5787749405083249","0.0","-1.1752182348893347","-0.9518284813431414","-8.842518746921378","0.0730958111"
"322","-0.4697556749615601","-0.42120592095337667","0.5302443250384399","0.5787940790466233","0.0","-1.1743348825345972","-0.9693599188329468","-8.842367026628398","0.0730958111"
"323","-0.4698061488221219","-0.42072077638340766","0.5301938511778781","0.5792792236165923","0.0","-1.1777082753961774","-0.9587391705982183","-8.842770210559536","0.0730958111"
"324","-0.4697177805726836","-0.4203426919379985","0.5302822194273165","0.5796573080620016","0.0","-1.1766457619785453","-0.9605858639824192","-8.842533098825605","0.0730958111"
"325","-0.4700427105247491","-0.42085469486276195","0.5299572894752509","0.579145305137238","0.0","-1.168934592707456","-0.9722504028796146","-8.842777821832751","0.0730958111"
"326","-0.4698747095714236","-0.4209889307754489","0.5301252904285765","0.5790110692245511","0.0","-1.1774085785150135","-0.9670736872838273","-8.842311318104521","0.0730958111"
"327","-0.47023668439637467","-0.4207895009373026","0.5297633156036253","0.5792104990626974","0.0","-1.17141169200396","-0.9578091256166781","-8.842878924455741","0.0730958111"
"328","-0.46966729612615865","-0.42020044136754786","0.5303327038738413","0.5797995586324521","0.0","-1.171481512326771","-0.9817268235625911","-8.84183505866739","0.0730958111"
"329","-0.46986094596554356","-0.4213877103532554","0.5301390540344564","0.5786122896467446","0.0","-1.178125500429118","-0.9421008908068446","-8.841727147282297","0.0730958111"
"330","-0.4698642834349218","-0.42191776168709","0.5301357165650782","0.5780822383129101","0.0","-1.1797844852696469","-0.9411854119078081","-8.841954755998167","0.0730958111"
"331","-0.4699097736804339","-0.4204577383306162","0.5300902263195661","0.5795422616693837","0.0","-1.169493406031695","-0.9702966067062991","-8.84226671901887","0.0730958111"
"332","-0.469796653660973","-0.4212448013486268","0.530203346339027","0.5787551986513733","0.0","-1.1680844223604843","-0.9723712551920202","-8.842461332868995","0.0730958111"
"333","-0.46980702367767485","-0.42076323086820766","0.5301929763223252","0.5792367691317923","0.0","-1.1678796348749931","-0.9786631198708264","-8.842772057377417","0.0730958111"
"334","-0.4698006610885055","-0.42103311301831836","0.5301993389114945","0.5789668869816816","0.0","-1.1740415693112902","-0.9588803787648005","-8.841867870341598","0.0730958111"
"335","-0.46994691210054723","-0.4210669225888851","0.5300530878994527","0.5789330774111149","0.0","-1.1687956969797393","-0.9626725856596938","-8.84303155639118","0.0730958111"
"336","-0.46973258530537376","-0.42072382116696705","0.5302674146946262","0.579276178833033","0.0","-1.1705189454211786","-0.9833848171005555","-8.841931416249928","0.0730958111"
"337","-0.4698992265807662","-0.42145483856969745","0.5301007734192338","0.5785451614303025","0.0","-1.1762957252620159","-0.9567454526603141","-8.841874176077319","0.0730958111"
"338","-0.46996346273993167","-0.42144883275449296","0.5300365372600684","0.578551167245507","0.0","-1.1779307333563618","-0.9478688727981677","-8.842762350305716","0.0730958111"
"339","-0.4698775994855519","-0.4208718541195727","0.530122400514448","0.5791281458804274","0.0","-1.172643786807585","-0.9784660819549781","-8.842228461946148","0.0730958111"
"340","-0.4697813047563725","-0.42060997595601196","0.5302186952436275","0.579390024043988","0.0","-1.1698485211006684","-0.9467593864155754","-8.842594180675736","0.0730958111"
